domain	phylum	class	order	family	genus	otu.id
OTU_5294	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Oscillospiraceae	NA	OTU_5294
OTU_5295	d:Bacteria	p:Actinomycetota	c:Acidimicrobiia	o:Acidimicrobiales	f:Ilumatobacteraceae	NA	OTU_5295
OTU_5296	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Rhodospirillales	f:Reyranellaceae	g:Reyranella	OTU_5296
OTU_5297	d:Bacteria	p:Gemmatimonadota	c:Gemmatimonadia	o:Gemmatimonadales	f:Gemmatimonadaceae	NA	OTU_5297
OTU_5298	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_5298
OTU_5299	d:Bacteria	p:Bacillota	c:Bacilli	o:Caryophanales	NA	NA	OTU_5299
OTU_5300	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Caulobacterales	f:Caulobacteraceae	g:Phenylobacterium	OTU_5300
OTU_5301	d:Bacteria	p:Bacteroidota	c:Cytophagia	o:Cytophagales	NA	NA	OTU_5301
OTU_5303	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	f:Hyphomicrobiaceae	NA	OTU_5303
OTU_5305	d:Bacteria	p:Cyanobacteriota	c:Cyanophyceae	o:Chroococcidiopsidales	f:Chroococcidiopsidaceae	g:Chroococcidiopsis	OTU_5305
OTU_5307	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	o:Burkholderiales	f:Burkholderiaceae	g:Paraburkholderia	OTU_5307
OTU_5310	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	o:Gaiellales	f:Gaiellaceae	g:Gaiella	OTU_5310
OTU_5311	d:Bacteria	p:Deinococcota	c:Deinococci	o:Deinococcales	f:Deinococcaceae	g:Deinococcus	OTU_5311
OTU_5312	d:Bacteria	NA	NA	NA	NA	NA	OTU_5312
OTU_5314	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_5314
OTU_5316	d:Bacteria	p:Bacteroidota	NA	NA	NA	NA	OTU_5316
OTU_5317	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Kineosporiales	f:Kineosporiaceae	g:Kineococcus	OTU_5317
OTU_5318	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Pirellulales	f:Lacipirellulaceae	NA	OTU_5318
OTU_5319	d:Bacteria	NA	NA	NA	NA	NA	OTU_5319
OTU_5320	d:Bacteria	NA	NA	NA	NA	NA	OTU_5320
OTU_5321	d:Bacteria	p:Planctomycetota	c:Phycisphaerae	o:Tepidisphaerales	f:Tepidisphaeraceae	g:Tepidisphaera	OTU_5321
OTU_5323	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	o:Gaiellales	f:Gaiellaceae	g:Gaiella	OTU_5323
OTU_5324	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	NA	NA	NA	OTU_5324
OTU_5326	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Lachnospiraceae	g:Dorea	OTU_5326
OTU_5328	d:Bacteria	NA	NA	NA	NA	NA	OTU_5328
OTU_5329	d:Bacteria	NA	NA	NA	NA	NA	OTU_5329
OTU_5331	d:Bacteria	p:Bacillota	c:Bacilli	o:Lactobacillales	f:Streptococcaceae	g:Streptococcus	OTU_5331
OTU_5332	d:Bacteria	NA	NA	NA	NA	NA	OTU_5332
OTU_5333	d:Bacteria	NA	NA	NA	NA	NA	OTU_5333
OTU_5334	d:Bacteria	NA	NA	NA	NA	NA	OTU_5334
OTU_5335	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	o:Desulfuromonadales	NA	NA	OTU_5335
OTU_5336	d:Bacteria	p:Actinomycetota	c:Acidimicrobiia	o:Acidimicrobiales	NA	NA	OTU_5336
OTU_5339	d:Bacteria	p:Planctomycetota	c:Phycisphaerae	o:Tepidisphaerales	f:Tepidisphaeraceae	g:Tepidisphaera	OTU_5339
OTU_5342	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	f:Rhizobiaceae	g:Rhizobium	OTU_5342
OTU_5345	d:Bacteria	NA	NA	NA	NA	NA	OTU_5345
OTU_5346	d:Bacteria	p:Verrucomicrobiota	c:Subdivision3	o:Subdivision3_incertae_sedis	f:Subdivision3_incertae_sedis	g:Subdivision3_genera_incertae_sedis	OTU_5346
OTU_5348	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp3	o:Acidobacteria_Gp3_incertae_sedis	f:Acidobacteria_Gp3_incertae_sedis	g:Gp3	OTU_5348
OTU_5349	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Micrococcales	f:Cellulomonadaceae	g:Cellulomonas	OTU_5349
OTU_5350	d:Bacteria	NA	NA	NA	NA	NA	OTU_5350
OTU_5351	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	o:Myxococcales	NA	NA	OTU_5351
OTU_5354	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp6	o:Acidobacteria_Gp6_incertae_sedis	f:Acidobacteria_Gp6_incertae_sedis	g:Gp6	OTU_5354
OTU_5355	d:Bacteria	p:Bacteroidota	c:Bacteroidia	o:Bacteroidales	f:Prevotellaceae	g:Prevotella	OTU_5355
OTU_5356	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	o:Myxococcales	NA	NA	OTU_5356
OTU_5357	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	NA	NA	OTU_5357
OTU_5358	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Rhodospirillales	f:Acetobacteraceae	NA	OTU_5358
OTU_5359	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp10	o:Acidobacteria_Gp10_incertae_sedis	f:Acidobacteria_Gp10_incertae_sedis	g:Gp10	OTU_5359
OTU_5361	d:Bacteria	p:Bacillota	c:Erysipelotrichia	o:Erysipelotrichales	f:Erysipelotrichaceae	g:Solobacterium	OTU_5361
OTU_5362	d:Bacteria	p:Bacillota	c:Bacilli	o:Caryophanales	f:Alicyclobacillaceae	g:Alicyclobacillus	OTU_5362
OTU_5363	d:Bacteria	p:Gemmatimonadota	c:Gemmatimonadia	o:Gemmatimonadales	f:Gemmatimonadaceae	g:Gemmatimonas	OTU_5363
OTU_5364	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	o:Gaiellales	f:Gaiellaceae	g:Gaiella	OTU_5364
OTU_5365	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp6	o:Acidobacteria_Gp6_incertae_sedis	f:Acidobacteria_Gp6_incertae_sedis	g:Gp6	OTU_5365
OTU_5367	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_5367
OTU_5368	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	NA	NA	NA	OTU_5368
OTU_5369	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	o:Solirubrobacterales	f:Conexibacteraceae	g:Conexibacter	OTU_5369
OTU_5370	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	o:Solirubrobacterales	NA	NA	OTU_5370
OTU_5371	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Streptomycetales	f:Streptomycetaceae	g:Streptomyces	OTU_5371
OTU_5372	d:Bacteria	NA	NA	NA	NA	NA	OTU_5372
OTU_5373	d:Bacteria	NA	NA	NA	NA	NA	OTU_5373
OTU_5374	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	o:Burkholderiales	f:Comamonadaceae	g:Aquabacterium	OTU_5374
OTU_5375	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Pseudonocardiales	f:Pseudonocardiaceae	NA	OTU_5375
OTU_5378	d:Bacteria	NA	NA	NA	NA	NA	OTU_5378
OTU_5379	d:Bacteria	NA	NA	NA	NA	NA	OTU_5379
OTU_5382	d:Bacteria	p:Bacteroidota	c:Cytophagia	o:Cytophagales	NA	NA	OTU_5382
OTU_5384	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_5384
OTU_5392	d:Bacteria	p:Campylobacterota	c:Campylobacteria	o:Campylobacterales	f:Helicobacteraceae	g:Sulfurovum	OTU_5392
OTU_5403	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Oscillospiraceae	g:Solibaculum	OTU_5403
OTU_5404	d:Bacteria	NA	NA	NA	NA	NA	OTU_5404
OTU_5409	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	NA	NA	NA	OTU_5409
OTU_5412	d:Bacteria	p:Candidatus_Saccharibacteria	c:Candidatus_Saccharibacteria_incertae_sedis	o:Candidatus_Saccharibacteria_incertae_sedis	f:Candidatus_Saccharibacteria_incertae_sedis	g:Saccharibacteria_genera_incertae_sedis	OTU_5412
OTU_5417	d:Bacteria	p:Actinomycetota	c:Actinobacteria	NA	NA	NA	OTU_5417
OTU_5418	d:Bacteria	p:Bacteroidota	c:Flavobacteriia	o:Flavobacteriales	f:Weeksellaceae	g:Chryseobacterium	OTU_5418
OTU_5419	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	NA	NA	OTU_5419
OTU_5423	d:Bacteria	NA	NA	NA	NA	NA	OTU_5423
OTU_5426	d:Bacteria	p:Bacillota	NA	NA	NA	NA	OTU_5426
OTU_5428	d:Bacteria	NA	NA	NA	NA	NA	OTU_5428
OTU_5432	d:Bacteria	p:Bacteroidota	c:Bacteroidia	o:Bacteroidales	f:Paludibacteraceae	g:Paludibacter	OTU_5432
OTU_5435	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Oscillospiraceae	NA	OTU_5435
OTU_5444	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Lachnospiraceae	g:Lachnoanaerobaculum	OTU_5444
OTU_5448	d:Bacteria	p:Bacteroidota	c:Sphingobacteriia	o:Sphingobacteriales	f:Sphingobacteriaceae	g:Sphingobacterium	OTU_5448
OTU_5462	d:Bacteria	p:Candidatus_Saccharibacteria	c:Candidatus_Saccharibacteria_incertae_sedis	o:Candidatus_Saccharibacteria_incertae_sedis	f:Candidatus_Saccharibacteria_incertae_sedis	g:Saccharibacteria_genera_incertae_sedis	OTU_5462
OTU_5465	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	NA	NA	NA	OTU_5465
OTU_5476	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_5476
OTU_5488	d:Bacteria	p:Bacteroidota	NA	NA	NA	NA	OTU_5488
OTU_5489	d:Bacteria	NA	NA	NA	NA	NA	OTU_5489
OTU_5496	d:Bacteria	p:Bacillota	c:Bacilli	o:Caryophanales	f:Staphylococcaceae	NA	OTU_5496
OTU_5507	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Sphingomonadales	f:Sphingomonadaceae	g:Sphingomonas	OTU_5507
OTU_5521	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Planctomycetales	f:Planctomycetaceae	NA	OTU_5521
OTU_5531	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Oscillospiraceae	NA	OTU_5531
OTU_5532	d:Bacteria	p:Bacteroidota	c:Cytophagia	o:Cytophagales	f:Hymenobacteraceae	g:Hymenobacter	OTU_5532
OTU_5534	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Oscillospiraceae	NA	OTU_5534
OTU_5535	d:Bacteria	p:Bacteroidota	c:Cytophagia	o:Cytophagales	f:Hymenobacteraceae	g:Hymenobacter	OTU_5535
OTU_5537	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Peptoniphilaceae	g:Ezakiella	OTU_5537
OTU_5538	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Peptoniphilaceae	g:Ezakiella	OTU_5538
OTU_5542	d:Bacteria	p:Chloroflexota	c:Anaerolineae	NA	NA	NA	OTU_5542
OTU_5543	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Micrococcales	f:Bogoriellaceae	g:Georgenia	OTU_5543
OTU_5546	d:Bacteria	NA	NA	NA	NA	NA	OTU_5546
OTU_5549	d:Bacteria	p:Bacteroidota	NA	NA	NA	NA	OTU_5549
OTU_5551	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	o:Solirubrobacterales	f:Conexibacteraceae	g:Conexibacter	OTU_5551
OTU_5552	d:Bacteria	p:Armatimonadota	c:Fimbriimonadia	o:Fimbriimonadales	f:Fimbriimonadaceae	g:Fimbriimonas	OTU_5552
OTU_5553	d:Bacteria	p:Gemmatimonadota	c:Gemmatimonadia	o:Gemmatimonadales	f:Gemmatimonadaceae	NA	OTU_5553
OTU_5555	d:Bacteria	p:Bacteroidota	c:Flavobacteriia	o:Flavobacteriales	f:Weeksellaceae	g:Empedobacter	OTU_5555
OTU_5556	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Rhodobacterales	f:Roseobacteraceae	NA	OTU_5556
OTU_5557	d:Bacteria	p:Gemmatimonadota	c:Gemmatimonadia	o:Gemmatimonadales	f:Gemmatimonadaceae	NA	OTU_5557
OTU_5559	d:Bacteria	p:Chloroflexota	c:Caldilineae	o:Caldilineales	f:Caldilineaceae	NA	OTU_5559
OTU_5560	d:Bacteria	NA	NA	NA	NA	NA	OTU_5560
OTU_5561	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp3	o:Acidobacteria_Gp3_incertae_sedis	f:Acidobacteria_Gp3_incertae_sedis	g:Gp3	OTU_5561
OTU_5562	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_5562
OTU_5563	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	NA	NA	NA	OTU_5563
OTU_5564	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Sphingomonadales	f:Sphingomonadaceae	g:Sphingomonas	OTU_5564
OTU_5565	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Rhodospirillales	NA	NA	OTU_5565
OTU_5566	d:Bacteria	p:Chloroflexota	c:Anaerolineae	NA	NA	NA	OTU_5566
OTU_5569	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	o:Burkholderiales	f:Burkholderiaceae	g:Ralstonia	OTU_5569
OTU_5571	d:Bacteria	p:Actinomycetota	NA	NA	NA	NA	OTU_5571
OTU_5572	d:Bacteria	NA	NA	NA	NA	NA	OTU_5572
OTU_5574	d:Bacteria	p:Bacillota	NA	NA	NA	NA	OTU_5574
OTU_5575	d:Bacteria	NA	NA	NA	NA	NA	OTU_5575
OTU_5577	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Isosphaerales	f:Isosphaeraceae	NA	OTU_5577
OTU_5578	d:Bacteria	NA	NA	NA	NA	NA	OTU_5578
OTU_5579	d:Bacteria	NA	NA	NA	NA	NA	OTU_5579
OTU_5580	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Sphingomonadales	f:Erythrobacteraceae	NA	OTU_5580
OTU_5582	d:Bacteria	p:Verrucomicrobiota	c:Subdivision3	o:Subdivision3_incertae_sedis	f:Subdivision3_incertae_sedis	g:Subdivision3_genera_incertae_sedis	OTU_5582
OTU_5584	d:Bacteria	p:Gemmatimonadota	c:Gemmatimonadia	o:Gemmatimonadales	f:Gemmatimonadaceae	NA	OTU_5584
OTU_5586	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_5586
OTU_5588	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_5588
OTU_5589	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	NA	NA	NA	OTU_5589
OTU_5590	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_5590
OTU_5592	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp3	o:Acidobacteria_Gp3_incertae_sedis	f:Acidobacteria_Gp3_incertae_sedis	g:Gp3	OTU_5592
OTU_5593	d:Bacteria	p:Bacteroidota	c:Flavobacteriia	o:Flavobacteriales	f:Weeksellaceae	g:Chryseobacterium	OTU_5593
OTU_5595	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	NA	NA	NA	OTU_5595
OTU_5597	d:Bacteria	NA	NA	NA	NA	NA	OTU_5597
OTU_5599	d:Bacteria	p:Bacteroidota	c:Sphingobacteriia	o:Sphingobacteriales	f:Sphingobacteriaceae	g:Pedobacter	OTU_5599
OTU_5601	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	o:Burkholderiales	f:Comamonadaceae	g:Methylibium	OTU_5601
OTU_5602	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Propionibacteriales	f:Nocardioidaceae	g:Nocardioides	OTU_5602
OTU_5603	d:Bacteria	p:Bacteroidota	c:Cytophagia	o:Cytophagales	f:Spirosomaceae	g:Telluribacter	OTU_5603
OTU_5605	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp10	o:Acidobacteria_Gp10_incertae_sedis	f:Acidobacteria_Gp10_incertae_sedis	g:Gp10	OTU_5605
OTU_5607	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Sphingomonadales	f:Sphingomonadaceae	g:Sphingomonas	OTU_5607
OTU_5608	d:Bacteria	NA	NA	NA	NA	NA	OTU_5608
OTU_5609	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp6	o:Acidobacteria_Gp6_incertae_sedis	f:Acidobacteria_Gp6_incertae_sedis	g:Gp6	OTU_5609
OTU_5610	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Peptoniphilaceae	g:Anaerococcus	OTU_5610
OTU_5613	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	NA	NA	NA	OTU_5613
OTU_5614	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Propionibacteriales	f:Nocardioidaceae	g:Nocardioides	OTU_5614
OTU_5615	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Rhodospirillales	NA	NA	OTU_5615
OTU_5616	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	f:Devosiaceae	g:Devosia	OTU_5616
OTU_5617	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	f:Bradyrhizobiaceae	NA	OTU_5617
OTU_5621	d:Bacteria	NA	NA	NA	NA	NA	OTU_5621
OTU_5624	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	o:Methylococcales	f:Methylococcaceae	NA	OTU_5624
OTU_5628	d:Bacteria	p:Latescibacteria	c:Latescibacteria_incertae_sedis	o:Latescibacteria_incertae_sedis	f:Latescibacteria_incertae_sedis	g:Latescibacteria_genera_incertae_sedis	OTU_5628
OTU_5631	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	o:Myxococcales	NA	NA	OTU_5631
OTU_5632	d:Bacteria	p:Cyanobacteriota	c:Cyanophyceae	NA	NA	NA	OTU_5632
OTU_5634	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	f:Hyphomicrobiaceae	NA	OTU_5634
OTU_5638	d:Bacteria	NA	NA	NA	NA	NA	OTU_5638
OTU_5641	d:Bacteria	p:Planctomycetota	c:Phycisphaerae	NA	NA	NA	OTU_5641
OTU_5642	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp6	o:Acidobacteria_Gp6_incertae_sedis	f:Acidobacteria_Gp6_incertae_sedis	g:Gp6	OTU_5642
OTU_5644	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_5644
OTU_5645	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	NA	NA	NA	OTU_5645
OTU_5646	d:Bacteria	p:Bacteroidota	c:Cytophagia	o:Cytophagales	f:Hymenobacteraceae	g:Hymenobacter	OTU_5646
OTU_5650	d:Bacteria	NA	NA	NA	NA	NA	OTU_5650
OTU_5656	d:Bacteria	p:Bacteroidota	c:Flavobacteriia	o:Flavobacteriales	f:Flavobacteriaceae	g:Capnocytophaga	OTU_5656
OTU_5662	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	f:Methylobacteriaceae	NA	OTU_5662
OTU_5663	d:Bacteria	NA	NA	NA	NA	NA	OTU_5663
OTU_5664	d:Bacteria	p:Actinomycetota	NA	NA	NA	NA	OTU_5664
OTU_5665	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_5665
OTU_5667	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_5667
OTU_5668	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_5668
OTU_5670	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Planctomycetales	f:Planctomycetaceae	NA	OTU_5670
OTU_5672	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Sphingomonadales	f:Sphingomonadaceae	g:Sphingomonas	OTU_5672
OTU_5673	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_5673
OTU_5674	d:Bacteria	p:Bacteroidota	NA	NA	NA	NA	OTU_5674
OTU_5677	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	g:Puia	OTU_5677
OTU_5678	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	o:Myxococcales	f:Polyangiaceae	NA	OTU_5678
OTU_5681	d:Bacteria	NA	NA	NA	NA	NA	OTU_5681
OTU_5682	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Kineosporiales	f:Kineosporiaceae	g:Angustibacter	OTU_5682
OTU_5683	d:Bacteria	p:Candidatus_Saccharibacteria	c:Candidatus_Saccharibacteria_incertae_sedis	o:Candidatus_Saccharibacteria_incertae_sedis	f:Candidatus_Saccharibacteria_incertae_sedis	g:Saccharibacteria_genera_incertae_sedis	OTU_5683
OTU_5684	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Isosphaerales	f:Isosphaeraceae	NA	OTU_5684
OTU_5686	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	o:Myxococcales	NA	NA	OTU_5686
OTU_5687	d:Bacteria	NA	NA	NA	NA	NA	OTU_5687
OTU_5688	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp6	o:Acidobacteria_Gp6_incertae_sedis	f:Acidobacteria_Gp6_incertae_sedis	g:Gp6	OTU_5688
OTU_5689	d:Bacteria	p:Verrucomicrobiota	c:Spartobacteria	o:Spartobacteria_incertae_sedis	f:Spartobacteria_incertae_sedis	g:Spartobacteria_genera_incertae_sedis	OTU_5689
OTU_5692	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp4	o:Acidobacteria_Gp4_incertae_sedis	f:Acidobacteria_Gp4_incertae_sedis	g:Gp4	OTU_5692
OTU_5693	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp3	o:Acidobacteria_Gp3_incertae_sedis	f:Acidobacteria_Gp3_incertae_sedis	g:Gp3	OTU_5693
OTU_5696	d:Bacteria	NA	NA	NA	NA	NA	OTU_5696
OTU_5697	d:Bacteria	NA	NA	NA	NA	NA	OTU_5697
OTU_5701	d:Bacteria	NA	NA	NA	NA	NA	OTU_5701
OTU_5709	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	NA	NA	NA	OTU_5709
OTU_5715	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	g:Mucibacter	OTU_5715
OTU_5722	d:Bacteria	p:Bacillota	c:Bacilli	o:Caryophanales	f:Paenibacillaceae	g:Paenibacillus	OTU_5722
OTU_5726	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	NA	NA	NA	OTU_5726
OTU_5728	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Pirellulales	f:Pirellulaceae	NA	OTU_5728
OTU_5736	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	o:Myxococcales	NA	NA	OTU_5736
OTU_5743	d:Bacteria	p:Actinomycetota	NA	NA	NA	NA	OTU_5743
OTU_5744	d:Bacteria	p:BRC1	c:BRC1_incertae_sedis	o:BRC1_incertae_sedis	f:BRC1_incertae_sedis	g:BRC1_genera_incertae_sedis	OTU_5744
OTU_5746	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Rhodospirillales	NA	NA	OTU_5746
OTU_5748	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Lachnospiraceae	NA	OTU_5748
OTU_5749	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp25	o:Acidobacteria_Gp25_incertae_sedis	f:Acidobacteria_Gp25_incertae_sedis	g:Gp25	OTU_5749
OTU_5751	d:Bacteria	NA	NA	NA	NA	NA	OTU_5751
OTU_5753	d:Bacteria	p:Bacillota	c:Bacilli	o:Caryophanales	f:Paenibacillaceae	g:Paenibacillus	OTU_5753
OTU_5754	d:Bacteria	p:Verrucomicrobiota	c:Subdivision3	o:Subdivision3_incertae_sedis	f:Subdivision3_incertae_sedis	g:Subdivision3_genera_incertae_sedis	OTU_5754
OTU_5755	d:Bacteria	p:Acidobacteriota	NA	NA	NA	NA	OTU_5755
OTU_5756	d:Bacteria	p:Chlamydiota	c:Chlamydiia	o:Chlamydiales	f:Parachlamydiaceae	g:Neochlamydia	OTU_5756
OTU_5759	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	o:Myxococcales	NA	NA	OTU_5759
OTU_5760	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	o:Pseudomonadales	f:Pseudomonadaceae	g:Pseudomonas	OTU_5760
OTU_5761	d:Bacteria	p:Bacteroidota	c:Flavobacteriia	o:Flavobacteriales	f:Flavobacteriaceae	g:Flavobacterium	OTU_5761
OTU_5762	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	OTU_5762
OTU_5763	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	f:Phyllobacteriaceae	NA	OTU_5763
OTU_5765	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	NA	NA	NA	OTU_5765
OTU_5766	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	g:Aurantisolimonas	OTU_5766
OTU_5767	d:Bacteria	p:Gemmatimonadota	c:Longimicrobia	o:Longimicrobiales	f:Longimicrobiaceae	g:Longimicrobium	OTU_5767
OTU_5769	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp11	o:Acidobacteria_Gp11_incertae_sedis	f:Acidobacteria_Gp11_incertae_sedis	g:Gp11	OTU_5769
OTU_5770	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_5770
OTU_5771	d:Bacteria	p:Pseudomonadota	NA	NA	NA	NA	OTU_5771
OTU_5775	d:Bacteria	p:Chloroflexota	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	NA	OTU_5775
OTU_5776	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Micrococcales	f:Microbacteriaceae	g:Leifsonia	OTU_5776
